Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
20987,IN-2026-000987,14-09-2027,16-09-2027,First Class,CUST-1370,Customer 485,Home Office,India,Chennai,Maharashtra,West,PROD-227,Office Supplies,Chairs,Product 221,18722.54,17,-2182.66,nan,Net Banking,,
20988,IN-2026-000988,15-09-2027,17-09-2027,Second Class,CUST-823,Customer 691,Corporate,India,Pune,Maharashtra,North,PROD-728,Office Supplies,Accessories,Product 188,16592.3,1,1044.58,nan,Online,,
20989,IN-2026-000989,16-09-2027,18-09-2027,Standard Class,CUST-1300,Customer 1290,Consumer,India,Kolkata,Telangana,South,PROD-114,Furniture,Tables,Product 1,20541.42,9,-1023.14,nan,UPI,,
20990,IN-2026-000990,17-09-2027,19-09-2027,Same Day,CUST-844,Customer 532,Consumer,India,Pune,Karnataka,Central,PROD-186,Furniture,Chairs,Product 780,12892.2,13,-2638.85,nan,Online,,
20991,IN-2026-000991,18-09-2027,20-09-2027,Second Class,CUST-75,Customer 376,Corporate,India,Kolkata,Karnataka,East,PROD-66,Office Supplies,Storage,Product 31,8925.66,10,-186.62,nan,Cards,,
20992,IN-2026-000992,19-09-2027,21-09-2027,First Class,CUST-709,Customer 1373,Corporate,India,Bengaluru,West Bengal,North,PROD-134,Office Supplies,Accessories,Product 2,1926.84,1,2396.89,nan,Net Banking,,
20993,IN-2026-000993,20-09-2027,22-09-2027,Standard Class,CUST-1237,Customer 1446,Consumer,India,Bengaluru,West Bengal,East,PROD-510,Office Supplies,Chairs,Product 78,19911.21,9,-279.06,nan,UPI,,
20994,IN-2026-000994,21-09-2027,23-09-2027,Second Class,CUST-983,Customer 467,Corporate,India,Mumbai,Maharashtra,North,PROD-673,Technology,Tables,Product 236,2100.53,3,-1800.03,nan,UPI,,
20995,IN-2026-000995,22-09-2027,24-09-2027,First Class,CUST-200,Customer 460,Corporate,India,Hyderabad,Karnataka,South,PROD-476,Office Supplies,Binders,Product 780,7711.25,1,1966.87,nan,UPI,,
20996,IN-2026-000996,23-09-2027,25-09-2027,First Class,CUST-315,Customer 342,Consumer,India,Pune,Karnataka,West,PROD-228,Office Supplies,Accessories,Product 134,16804.87,14,-1373.68,nan,Online,,
20997,IN-2026-000997,24-09-2027,26-09-2027,First Class,CUST-1281,Customer 36,Consumer,India,Hyderabad,West Bengal,South,PROD-687,Furniture,Storage,Product 456,19163.22,2,-2054.07,nan,UPI,,
20998,IN-2026-000998,25-09-2027,27-09-2027,Second Class,CUST-1468,Customer 829,Corporate,India,Hyderabad,Telangana,East,PROD-294,Technology,Chairs,Product 520,1945.69,6,7562.01,nan,Online,,
20999,IN-2026-000999,26-09-2027,28-09-2027,Same Day,CUST-1129,Customer 383,Home Office,India,Pune,Tamil Nadu,North,PROD-252,Furniture,Tables,Product 639,15288.54,19,2235.52,nan,Cards,,
21000,IN-2026-001000,27-09-2027,29-09-2027,First Class,CUST-148,Customer 1273,Home Office,India,Mumbai,Maharashtra,Central,PROD-404,Office Supplies,Binders,Product 559,3644.19,19,5825.6,nan,Online,,
21001,IN-2026-001001,28-09-2027,30-09-2027,Same Day,CUST-929,Customer 257,Corporate,India,Bengaluru,Karnataka,West,PROD-110,Office Supplies,Binders,Product 788,18991.69,1,-1121.38,nan,COD,,
21002,IN-2026-001002,29-09-2027,01-10-2027,First Class,CUST-1244,Customer 953,Consumer,India,Hyderabad,Delhi,South,PROD-285,Furniture,Accessories,Product 529,18313.86,8,2077.05,nan,Net Banking,,
21003,IN-2026-001003,30-09-2027,02-10-2027,First Class,CUST-960,Customer 760,Home Office,India,Delhi,Telangana,Central,PROD-639,Furniture,Chairs,Product 675,18764.42,7,-2010.83,nan,Net Banking,,
21004,IN-2026-001004,01-10-2027,03-10-2027,Same Day,CUST-891,Customer 918,Home Office,India,Kolkata,West Bengal,West,PROD-487,Furniture,Phones,Product 256,1828,12,1529.81,nan,Online,,
21005,IN-2026-001005,02-10-2027,04-10-2027,Standard Class,CUST-701,Customer 169,Consumer,India,Mumbai,Telangana,West,PROD-790,Furniture,Phones,Product 326,14095.78,14,6090.4,nan,Net Banking,,
21006,IN-2026-001006,03-10-2027,05-10-2027,Same Day,CUST-368,Customer 700,Corporate,India,Pune,Maharashtra,North,PROD-620,Furniture,Chairs,Product 590,6211.03,2,6820.22,nan,Cards,,
21007,IN-2026-001007,04-10-2027,06-10-2027,Same Day,CUST-421,Customer 939,Consumer,India,Hyderabad,Karnataka,Central,PROD-288,Office Supplies,Chairs,Product 700,12521.25,9,2709.07,nan,Cards,,
21008,IN-2026-001008,05-10-2027,07-10-2027,First Class,CUST-1118,Customer 512,Home Office,India,Pune,West Bengal,Central,PROD-613,Technology,Accessories,Product 5,24737.93,6,150.43,nan,Cards,,
21009,IN-2026-001009,06-10-2027,08-10-2027,First Class,CUST-105,Customer 1312,Home Office,India,Pune,Karnataka,North,PROD-692,Office Supplies,Chairs,Product 347,2489.2,19,5068.16,nan,COD,,
21010,IN-2026-001010,07-10-2027,09-10-2027,First Class,CUST-127,Customer 794,Consumer,India,Chennai,West Bengal,Central,PROD-505,Technology,Chairs,Product 642,14952.79,6,4028.21,Yes,Online,,
21011,IN-2026-001011,08-10-2027,10-10-2027,Second Class,CUST-595,Customer 544,Home Office,India,Pune,Tamil Nadu,East,PROD-610,Office Supplies,Binders,Product 92,4333.74,1,2175.24,nan,Cards,,
21012,IN-2026-001012,09-10-2027,11-10-2027,Same Day,CUST-1161,Customer 47,Corporate,India,Bengaluru,Karnataka,West,PROD-403,Office Supplies,Accessories,Product 282,12873.76,12,2229,nan,Cards,,
21013,IN-2026-001013,10-10-2027,12-10-2027,Standard Class,CUST-985,Customer 253,Corporate,India,Hyderabad,Tamil Nadu,Central,PROD-729,Furniture,Tables,Product 438,13142.28,17,2425.36,nan,UPI,,
21014,IN-2026-001014,11-10-2027,13-10-2027,Second Class,CUST-885,Customer 715,Consumer,India,Kolkata,Maharashtra,West,PROD-190,Furniture,Phones,Product 67,11541.59,16,731.66,nan,Net Banking,,
21015,IN-2026-001015,12-10-2027,14-10-2027,First Class,CUST-801,Customer 600,Home Office,India,Delhi,Karnataka,East,PROD-340,Technology,Storage,Product 732,16080.48,3,2708.68,nan,Online,,
21016,IN-2026-001016,13-10-2027,15-10-2027,Same Day,CUST-167,Customer 1307,Corporate,India,Bengaluru,Maharashtra,North,PROD-203,Technology,Accessories,Product 294,24361.28,15,-2368.89,nan,COD,,
21017,IN-2026-001017,14-10-2027,16-10-2027,Second Class,CUST-498,Customer 1179,Home Office,India,Delhi,Telangana,North,PROD-81,Office Supplies,Tables,Product 627,20179.16,4,3272.02,nan,Net Banking,,
21018,IN-2026-001018,15-10-2027,17-10-2027,Second Class,CUST-120,Customer 239,Consumer,India,Chennai,Tamil Nadu,West,PROD-493,Furniture,Storage,Product 342,23973.46,3,2458.25,nan,Net Banking,,
21019,IN-2026-001019,16-10-2027,18-10-2027,Standard Class,CUST-1137,Customer 887,Corporate,India,Pune,Karnataka,South,PROD-95,Furniture,Binders,Product 322,4938.96,11,1626.19,nan,COD,,
21020,IN-2026-001020,17-10-2027,19-10-2027,Standard Class,CUST-1126,Customer 682,Consumer,India,Delhi,Telangana,Central,PROD-181,Technology,Tables,Product 772,24832.43,16,563.93,nan,UPI,,
21021,IN-2026-001021,18-10-2027,20-10-2027,Standard Class,CUST-387,Customer 152,Home Office,India,Chennai,Karnataka,North,PROD-610,Furniture,Phones,Product 684,7802.8,17,3839.58,nan,Cards,,
21022,IN-2026-001022,19-10-2027,21-10-2027,Standard Class,CUST-440,Customer 999,Corporate,India,Bengaluru,West Bengal,East,PROD-193,Office Supplies,Chairs,Product 413,1095.6,12,2334.73,nan,Net Banking,,
21023,IN-2026-001023,20-10-2027,22-10-2027,Same Day,CUST-476,Customer 806,Home Office,India,Pune,Tamil Nadu,East,PROD-690,Furniture,Chairs,Product 371,11046.84,8,-1890.76,nan,Online,,
21024,IN-2026-001024,21-10-2027,23-10-2027,Same Day,CUST-1334,Customer 132,Consumer,India,Mumbai,West Bengal,Central,PROD-40,Office Supplies,Binders,Product 624,6343.38,12,1118.98,nan,COD,,
21025,IN-2026-001025,22-10-2027,24-10-2027,Same Day,CUST-733,Customer 702,Home Office,India,Mumbai,West Bengal,Central,PROD-366,Technology,Tables,Product 547,19112.48,6,-2158.44,nan,COD,,
21026,IN-2026-001026,23-10-2027,25-10-2027,Standard Class,CUST-1143,Customer 1097,Consumer,India,Delhi,Maharashtra,Central,PROD-54,Office Supplies,Storage,Product 783,2401.8,3,1170.86,nan,Online,,
21027,IN-2026-001027,24-10-2027,26-10-2027,Standard Class,CUST-673,Customer 491,Corporate,India,Bengaluru,Maharashtra,South,PROD-48,Furniture,Tables,Product 267,13813.08,8,2861.15,nan,COD,,
21028,IN-2026-001028,25-10-2027,27-10-2027,Second Class,CUST-1047,Customer 535,Consumer,India,Chennai,West Bengal,East,PROD-632,Office Supplies,Binders,Product 91,7412.57,4,1301.32,nan,Net Banking,,
21029,IN-2026-001029,26-10-2027,28-10-2027,First Class,CUST-792,Customer 166,Consumer,India,Kolkata,Maharashtra,North,PROD-54,Office Supplies,Chairs,Product 156,5366.65,2,757.93,nan,UPI,,
21030,IN-2026-001030,27-10-2027,29-10-2027,Second Class,CUST-418,Customer 307,Corporate,India,Chennai,Telangana,West,PROD-713,Technology,Binders,Product 422,21922.06,15,92.64,nan,Online,,
21031,IN-2026-001031,28-10-2027,30-10-2027,Second Class,CUST-1314,Customer 1471,Consumer,India,Mumbai,Maharashtra,South,PROD-479,Furniture,Storage,Product 251,13008.75,16,1199.5,nan,COD,,
21032,IN-2026-001032,29-10-2027,31-10-2027,Standard Class,CUST-1063,Customer 931,Corporate,India,Hyderabad,West Bengal,South,PROD-386,Furniture,Storage,Product 647,8304.75,15,-2237.58,Yes,UPI,,
21033,IN-2026-001033,30-10-2027,01-11-2027,First Class,CUST-1154,Customer 264,Home Office,India,Delhi,Telangana,West,PROD-734,Furniture,Chairs,Product 700,18716.42,18,7932.91,nan,COD,,
21034,IN-2026-001034,31-10-2027,02-11-2027,Second Class,CUST-1422,Customer 724,Consumer,India,Bengaluru,Tamil Nadu,North,PROD-310,Technology,Tables,Product 150,21366.46,10,3108.73,nan,Online,,
21035,IN-2026-001035,01-11-2027,03-11-2027,Standard Class,CUST-373,Customer 289,Home Office,India,Hyderabad,Karnataka,West,PROD-320,Office Supplies,Accessories,Product 791,11191.67,13,3997.93,nan,Cards,,
21036,IN-2026-001036,02-11-2027,04-11-2027,First Class,CUST-138,Customer 664,Consumer,India,Mumbai,Tamil Nadu,West,PROD-328,Technology,Chairs,Product 505,4757.57,4,-985.45,nan,COD,,
21037,IN-2026-001037,03-11-2027,05-11-2027,Same Day,CUST-873,Customer 219,Consumer,India,Hyderabad,Karnataka,South,PROD-520,Office Supplies,Accessories,Product 211,24859.86,9,7157.45,nan,Online,,
21038,IN-2026-001038,04-11-2027,06-11-2027,Standard Class,CUST-489,Customer 928,Corporate,India,Chennai,Karnataka,West,PROD-677,Office Supplies,Chairs,Product 161,9134.66,2,3282.8,nan,COD,,
21039,IN-2026-001039,05-11-2027,07-11-2027,Second Class,CUST-654,Customer 855,Corporate,India,Kolkata,Maharashtra,East,PROD-434,Office Supplies,Phones,Product 133,5336.23,12,1558.11,nan,Cards,,
21040,IN-2026-001040,06-11-2027,08-11-2027,Same Day,CUST-352,Customer 950,Corporate,India,Bengaluru,Delhi,East,PROD-225,Office Supplies,Accessories,Product 377,2806.9,9,4845.35,nan,Online,,
21041,IN-2026-001041,07-11-2027,09-11-2027,First Class,CUST-598,Customer 666,Consumer,India,Kolkata,West Bengal,North,PROD-711,Office Supplies,Tables,Product 57,3315.38,11,347.85,nan,Cards,,
21042,IN-2026-001042,08-11-2027,10-11-2027,Same Day,CUST-590,Customer 429,Corporate,India,Hyderabad,Telangana,West,PROD-479,Office Supplies,Chairs,Product 105,23590.31,17,7281.05,nan,Online,,
21043,IN-2026-001043,09-11-2027,11-11-2027,Second Class,CUST-526,Customer 375,Consumer,India,Pune,Karnataka,East,PROD-666,Furniture,Storage,Product 603,23679.85,1,-1137.54,nan,UPI,,
21044,IN-2026-001044,10-11-2027,12-11-2027,Second Class,CUST-1113,Customer 323,Consumer,India,Mumbai,Telangana,East,PROD-346,Technology,Phones,Product 391,12821.34,9,6164.22,nan,Online,,
21045,IN-2026-001045,11-11-2027,13-11-2027,First Class,CUST-889,Customer 644,Home Office,India,Delhi,Tamil Nadu,West,PROD-160,Technology,Tables,Product 422,17380.35,8,7632.69,nan,Online,,
21046,IN-2026-001046,12-11-2027,14-11-2027,Standard Class,CUST-711,Customer 677,Consumer,India,Pune,Tamil Nadu,North,PROD-755,Office Supplies,Tables,Product 260,20857.88,15,2409.17,nan,Cards,,
21047,IN-2026-001047,13-11-2027,15-11-2027,Standard Class,CUST-169,Customer 1010,Corporate,India,Chennai,Delhi,North,PROD-542,Furniture,Accessories,Product 445,14047,13,6643.26,nan,UPI,,
21048,IN-2026-001048,14-11-2027,16-11-2027,First Class,CUST-856,Customer 79,Corporate,India,Bengaluru,Tamil Nadu,South,PROD-246,Office Supplies,Tables,Product 274,16757.79,14,-2212.81,nan,COD,,
21049,IN-2026-001049,15-11-2027,17-11-2027,First Class,CUST-263,Customer 423,Consumer,India,Kolkata,Delhi,East,PROD-678,Technology,Storage,Product 37,24182.6,17,3826.48,nan,Online,,
21050,IN-2026-001050,16-11-2027,18-11-2027,Standard Class,CUST-471,Customer 1279,Home Office,India,Bengaluru,Telangana,East,PROD-8,Office Supplies,Accessories,Product 454,4520.27,6,918.56,nan,Cards,,
21051,IN-2026-001051,17-11-2027,19-11-2027,First Class,CUST-622,Customer 1372,Corporate,India,Chennai,Delhi,East,PROD-744,Office Supplies,Phones,Product 65,3684.89,7,1007.43,nan,Online,,
21052,IN-2026-001052,18-11-2027,20-11-2027,Second Class,CUST-212,Customer 1396,Home Office,India,Pune,Tamil Nadu,South,PROD-463,Technology,Binders,Product 551,18887.54,7,1954,Yes,COD,,
21053,IN-2026-001053,19-11-2027,21-11-2027,First Class,CUST-584,Customer 460,Corporate,India,Kolkata,Karnataka,West,PROD-472,Office Supplies,Phones,Product 731,17657.38,16,3564.54,nan,Cards,,
21054,IN-2026-001054,20-11-2027,22-11-2027,Same Day,CUST-401,Customer 206,Home Office,India,Kolkata,Delhi,North,PROD-11,Furniture,Binders,Product 534,4852.32,9,3776.15,nan,Net Banking,,
21055,IN-2026-001055,21-11-2027,23-11-2027,Standard Class,CUST-1274,Customer 298,Home Office,India,Hyderabad,Karnataka,East,PROD-141,Furniture,Tables,Product 461,7734.77,15,61,nan,Cards,,
21056,IN-2026-001056,22-11-2027,24-11-2027,Same Day,CUST-1289,Customer 198,Consumer,India,Delhi,Maharashtra,South,PROD-576,Technology,Binders,Product 771,17210.06,5,1223.41,Yes,COD,,
21057,IN-2026-001057,23-11-2027,25-11-2027,Second Class,CUST-7,Customer 1431,Home Office,India,Delhi,Maharashtra,West,PROD-447,Technology,Accessories,Product 176,12485.54,18,-255.21,nan,Online,,
21058,IN-2026-001058,24-11-2027,26-11-2027,Same Day,CUST-904,Customer 1325,Home Office,India,Hyderabad,West Bengal,West,PROD-102,Furniture,Storage,Product 619,22363.51,10,3957.94,nan,COD,,
21059,IN-2026-001059,25-11-2027,27-11-2027,Second Class,CUST-961,Customer 1216,Corporate,India,Chennai,Karnataka,South,PROD-532,Office Supplies,Phones,Product 166,20969.58,19,-1877.62,nan,Net Banking,,
21060,IN-2026-001060,26-11-2027,28-11-2027,Second Class,CUST-567,Customer 1094,Consumer,India,Delhi,Karnataka,North,PROD-597,Furniture,Phones,Product 1,12306.21,9,1659.32,nan,Online,,
21061,IN-2026-001061,27-11-2027,29-11-2027,Same Day,CUST-704,Customer 515,Corporate,India,Hyderabad,Delhi,Central,PROD-218,Technology,Binders,Product 193,16754.9,1,7763.36,nan,Cards,,
21062,IN-2026-001062,28-11-2027,30-11-2027,First Class,CUST-1185,Customer 714,Home Office,India,Kolkata,Maharashtra,North,PROD-551,Furniture,Chairs,Product 402,16175.66,5,7876.56,nan,Cards,,
21063,IN-2026-001063,29-11-2027,01-12-2027,Standard Class,CUST-567,Customer 1262,Corporate,India,Delhi,Karnataka,Central,PROD-778,Furniture,Tables,Product 51,2528.95,9,2697.6,nan,COD,,
21064,IN-2026-001064,30-11-2027,02-12-2027,First Class,CUST-97,Customer 1221,Consumer,India,Pune,Telangana,North,PROD-386,Furniture,Tables,Product 223,10783.4,3,-277.94,nan,COD,,
21065,IN-2026-001065,01-12-2027,03-12-2027,Same Day,CUST-559,Customer 778,Corporate,India,Bengaluru,Delhi,North,PROD-184,Technology,Chairs,Product 40,11137.06,15,3418.46,Yes,Net Banking,,
21066,IN-2026-001066,02-12-2027,04-12-2027,Second Class,CUST-381,Customer 1256,Home Office,India,Bengaluru,West Bengal,Central,PROD-769,Office Supplies,Binders,Product 195,22459.84,7,2373.07,nan,Online,,
21067,IN-2026-001067,03-12-2027,05-12-2027,Same Day,CUST-574,Customer 520,Consumer,India,Pune,Delhi,Central,PROD-729,Furniture,Chairs,Product 576,22160.7,16,-2532.65,nan,Cards,,
21068,IN-2026-001068,04-12-2027,06-12-2027,First Class,CUST-345,Customer 620,Corporate,India,Mumbai,Tamil Nadu,Central,PROD-366,Office Supplies,Chairs,Product 122,1676.48,19,7880.04,Yes,COD,,
21069,IN-2026-001069,05-12-2027,07-12-2027,Second Class,CUST-225,Customer 1259,Consumer,India,Mumbai,Delhi,East,PROD-340,Technology,Accessories,Product 211,21167.93,2,598.84,nan,UPI,,
21070,IN-2026-001070,06-12-2027,08-12-2027,Standard Class,CUST-1478,Customer 565,Home Office,India,Kolkata,Telangana,West,PROD-667,Office Supplies,Chairs,Product 109,15389.14,6,1392.08,nan,Online,,
21071,IN-2026-001071,07-12-2027,09-12-2027,First Class,CUST-194,Customer 1128,Home Office,India,Bengaluru,Telangana,North,PROD-1,Technology,Chairs,Product 308,651.59,12,2649.17,nan,UPI,,
21072,IN-2026-001072,08-12-2027,10-12-2027,Standard Class,CUST-1059,Customer 680,Home Office,India,Mumbai,West Bengal,West,PROD-250,Technology,Accessories,Product 609,9695.9,17,6684.07,nan,COD,,
21073,IN-2026-001073,09-12-2027,11-12-2027,Same Day,CUST-1076,Customer 447,Corporate,India,Hyderabad,West Bengal,West,PROD-435,Technology,Binders,Product 430,22230.24,18,5790.32,nan,Cards,,
21074,IN-2026-001074,10-12-2027,12-12-2027,First Class,CUST-927,Customer 329,Consumer,India,Mumbai,West Bengal,East,PROD-523,Office Supplies,Chairs,Product 160,9116.28,4,-738.95,nan,Cards,,
21075,IN-2026-001075,11-12-2027,13-12-2027,Second Class,CUST-1367,Customer 910,Corporate,India,Pune,Tamil Nadu,North,PROD-503,Technology,Accessories,Product 256,16992.05,5,4880.91,nan,Online,,
21076,IN-2026-001076,12-12-2027,14-12-2027,Standard Class,CUST-8,Customer 720,Home Office,India,Delhi,West Bengal,North,PROD-297,Office Supplies,Accessories,Product 536,14250.17,4,6620.21,nan,UPI,,
21077,IN-2026-001077,13-12-2027,15-12-2027,First Class,CUST-453,Customer 554,Consumer,India,Chennai,Delhi,West,PROD-695,Technology,Chairs,Product 383,14849.04,7,4856.9,nan,UPI,,
21078,IN-2026-001078,14-12-2027,16-12-2027,Standard Class,CUST-277,Customer 1114,Consumer,India,Bengaluru,Tamil Nadu,Central,PROD-520,Furniture,Chairs,Product 368,12149.81,12,-1468.97,nan,Net Banking,,
21079,IN-2026-001079,15-12-2027,17-12-2027,Second Class,CUST-865,Customer 2,Home Office,India,Kolkata,West Bengal,Central,PROD-432,Furniture,Storage,Product 692,12187.96,8,2927.88,nan,Cards,,
21080,IN-2026-001080,16-12-2027,18-12-2027,Same Day,CUST-953,Customer 139,Corporate,India,Chennai,Karnataka,West,PROD-750,Technology,Tables,Product 655,22590.47,14,6224.14,nan,Cards,,
21081,IN-2026-001081,17-12-2027,19-12-2027,Same Day,CUST-1346,Customer 1442,Consumer,India,Kolkata,West Bengal,South,PROD-76,Furniture,Phones,Product 196,10491.95,8,-848.21,Yes,Cards,,
21082,IN-2026-001082,18-12-2027,20-12-2027,Same Day,CUST-570,Customer 995,Consumer,India,Mumbai,Tamil Nadu,West,PROD-568,Furniture,Storage,Product 563,4987.45,12,2923.91,nan,Online,,
21083,IN-2026-001083,19-12-2027,21-12-2027,Same Day,CUST-354,Customer 824,Corporate,India,Chennai,Karnataka,West,PROD-741,Technology,Storage,Product 633,10638.33,11,4365.06,nan,COD,,
21084,IN-2026-001084,20-12-2027,22-12-2027,First Class,CUST-1386,Customer 23,Corporate,India,Pune,Maharashtra,East,PROD-529,Furniture,Tables,Product 720,18389.59,5,3989.07,nan,Online,,
21085,IN-2026-001085,21-12-2027,23-12-2027,Standard Class,CUST-1009,Customer 898,Home Office,India,Mumbai,Delhi,South,PROD-452,Office Supplies,Phones,Product 211,12012.24,2,-1827.36,nan,Online,,
21086,IN-2026-001086,22-12-2027,24-12-2027,Same Day,CUST-1147,Customer 652,Home Office,India,Kolkata,West Bengal,South,PROD-292,Office Supplies,Tables,Product 582,18369.39,5,52.01,nan,Cards,,
21087,IN-2026-001087,23-12-2027,25-12-2027,Same Day,CUST-668,Customer 900,Corporate,India,Pune,Telangana,West,PROD-217,Office Supplies,Tables,Product 150,6184.65,15,3073.46,Yes,Net Banking,,
21088,IN-2026-001088,24-12-2027,26-12-2027,Same Day,CUST-671,Customer 62,Corporate,India,Hyderabad,Karnataka,Central,PROD-437,Technology,Accessories,Product 356,14673.34,15,-703.6,nan,Net Banking,,
21089,IN-2026-001089,25-12-2027,27-12-2027,First Class,CUST-584,Customer 826,Home Office,India,Mumbai,West Bengal,Central,PROD-719,Furniture,Tables,Product 59,21642.06,3,670.83,nan,Net Banking,,
21090,IN-2026-001090,26-12-2027,28-12-2027,Standard Class,CUST-1124,Customer 867,Home Office,India,Pune,Maharashtra,East,PROD-370,Office Supplies,Phones,Product 483,13350.16,8,1565.84,nan,Net Banking,,
21091,IN-2026-001091,27-12-2027,29-12-2027,First Class,CUST-316,Customer 435,Consumer,India,Pune,Telangana,South,PROD-97,Technology,Binders,Product 547,16011.28,16,-2850.14,nan,Net Banking,,
21092,IN-2026-001092,28-12-2027,30-12-2027,Second Class,CUST-1463,Customer 82,Home Office,India,Bengaluru,Karnataka,West,PROD-387,Technology,Phones,Product 357,17050.47,16,2614.65,nan,UPI,,
